"model","model_year","product_type","sales_transaction_date","total_daily_sales","cumulative_sales","model_and_year"
"Lemon","2013","scooter","2017-07-22 01:24:32","499.99","2060158.795999969","Lemon 2013"
"Lemon","2013","scooter","2017-07-22 04:04:28","399.992","2060558.787999969","Lemon 2013"
"Lemon","2013","scooter","2017-07-22 13:14:44","449.99100000000004","2061008.778999969","Lemon 2013"
"Lemon","2013","scooter","2017-07-23 07:47:01","499.99","2061508.768999969","Lemon 2013"
"Lemon","2013","scooter","2017-07-23 11:50:23","499.99","2062008.7589999689","Lemon 2013"
"Lemon","2013","scooter","2017-07-23 21:32:45","499.99","2062508.7489999689","Lemon 2013"
"Lemon","2013","scooter","2017-07-24 01:17:02","499.99","2063008.7389999689","Lemon 2013"
"Lemon","2013","scooter","2017-07-24 06:14:18","499.99","2063508.7289999689","Lemon 2013"
"Lemon","2013","scooter","2017-07-24 07:08:50","499.99","2064008.7189999688","Lemon 2013"
"Lemon","2013","scooter","2017-07-24 11:10:56","449.99100000000004","2064458.7099999688","Lemon 2013"
"Lemon","2013","scooter","2017-07-24 12:52:57","499.99","2064958.6999999688","Lemon 2013"
"Lemon","2013","scooter","2017-07-24 12:57:58","499.99","2065458.6899999687","Lemon 2013"
"Lemon","2013","scooter","2017-07-24 16:39:38","499.99","2065958.6799999687","Lemon 2013"
"Lemon","2013","scooter","2017-07-24 17:54:02","399.992","2066358.6719999688","Lemon 2013"
"Lemon","2013","scooter","2017-07-24 19:17:45","449.99100000000004","2066808.6629999687","Lemon 2013"
"Lemon","2013","scooter","2017-07-25 05:10:46","449.99100000000004","2067258.6539999687","Lemon 2013"
"Lemon","2013","scooter","2017-07-25 05:30:03","449.99100000000004","2067708.6449999686","Lemon 2013"
"Lemon","2013","scooter","2017-07-25 11:45:20","399.992","2068108.6369999687","Lemon 2013"
"Lemon","2013","scooter","2017-07-25 23:59:03","449.99100000000004","2068558.6279999686","Lemon 2013"
"Lemon","2013","scooter","2017-07-26 05:00:09","399.992","2068958.6199999687","Lemon 2013"
"Lemon","2013","scooter","2017-07-26 05:31:03","499.99","2069458.6099999687","Lemon 2013"
"Lemon","2013","scooter","2017-07-26 14:01:34","449.99100000000004","2069908.6009999686","Lemon 2013"
"Lemon","2013","scooter","2017-07-27 10:58:37","499.99","2070408.5909999686","Lemon 2013"
"Lemon","2013","scooter","2017-07-27 11:57:17","499.99","2070908.5809999686","Lemon 2013"
"Lemon","2013","scooter","2017-07-29 00:56:26","499.99","2071408.5709999686","Lemon 2013"
"Lemon","2013","scooter","2017-07-29 03:35:26","499.99","2071908.5609999686","Lemon 2013"
"Lemon","2013","scooter","2017-07-29 03:51:16","499.99","2072408.5509999685","Lemon 2013"
"Lemon","2013","scooter","2017-07-29 05:04:44","499.99","2072908.5409999685","Lemon 2013"
"Lemon","2013","scooter","2017-07-29 08:33:39","499.99","2073408.5309999685","Lemon 2013"
"Lemon","2013","scooter","2017-07-29 10:08:49","449.99100000000004","2073858.5219999684","Lemon 2013"
"Lemon","2013","scooter","2017-07-29 11:36:49","499.99","2074358.5119999684","Lemon 2013"
"Lemon","2013","scooter","2017-07-29 13:40:08","499.99","2074858.5019999684","Lemon 2013"
"Lemon","2013","scooter","2017-07-29 17:47:56","499.99","2075358.4919999684","Lemon 2013"
"Lemon","2013","scooter","2017-07-29 19:51:05","499.99","2075858.4819999684","Lemon 2013"
"Lemon","2013","scooter","2017-07-29 20:05:18","449.99100000000004","2076308.4729999683","Lemon 2013"
"Lemon","2013","scooter","2017-07-30 00:20:54","449.99100000000004","2076758.4639999683","Lemon 2013"
"Lemon","2013","scooter","2017-07-30 01:59:27","449.99100000000004","2077208.4549999682","Lemon 2013"
"Lemon","2013","scooter","2017-07-30 04:24:39","499.99","2077708.4449999682","Lemon 2013"
"Lemon","2013","scooter","2017-07-30 07:18:44","499.99","2078208.4349999682","Lemon 2013"
"Lemon","2013","scooter","2017-07-30 07:27:57","499.99","2078708.4249999681","Lemon 2013"
"Lemon","2013","scooter","2017-07-30 08:34:27","499.99","2079208.4149999681","Lemon 2013"
"Lemon","2013","scooter","2017-07-30 13:36:38","449.99100000000004","2079658.405999968","Lemon 2013"
"Lemon","2013","scooter","2017-07-30 18:25:13","499.99","2080158.395999968","Lemon 2013"
"Lemon","2013","scooter","2017-07-31 04:51:43","499.99","2080658.385999968","Lemon 2013"
"Lemon","2013","scooter","2017-07-31 05:05:13","399.992","2081058.3779999681","Lemon 2013"
"Lemon","2013","scooter","2017-07-31 06:04:42","499.99","2081558.3679999681","Lemon 2013"
"Lemon","2013","scooter","2017-07-31 12:56:12","499.99","2082058.357999968","Lemon 2013"
"Lemon","2013","scooter","2017-07-31 14:10:35","449.99100000000004","2082508.348999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-01 07:39:28","499.99","2083008.338999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-01 09:31:31","499.99","2083508.328999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-01 15:13:13","499.99","2084008.318999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-01 21:30:37","499.99","2084508.308999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-01 22:27:20","399.992","2084908.300999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-02 01:08:02","499.99","2085408.290999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-02 02:44:11","499.99","2085908.280999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-02 03:09:48","499.99","2086408.270999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-02 04:25:07","499.99","2086908.260999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-02 06:48:22","499.99","2087408.250999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-02 19:49:00","499.99","2087908.240999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-03 08:02:34","499.99","2088408.230999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-03 09:35:15","449.99100000000004","2088858.221999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-03 10:02:58","499.99","2089358.211999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-04 08:35:33","499.99","2089858.201999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-04 09:37:43","449.99100000000004","2090308.1929999678","Lemon 2013"
"Lemon","2013","scooter","2017-08-04 12:41:42","499.99","2090808.1829999678","Lemon 2013"
"Lemon","2013","scooter","2017-08-04 21:02:46","499.99","2091308.1729999678","Lemon 2013"
"Lemon","2013","scooter","2017-08-04 21:04:37","449.99100000000004","2091758.1639999677","Lemon 2013"
"Lemon","2013","scooter","2017-08-04 21:27:08","399.992","2092158.1559999678","Lemon 2013"
"Lemon","2013","scooter","2017-08-06 02:48:52","499.99","2092658.1459999678","Lemon 2013"
"Lemon","2013","scooter","2017-08-06 11:30:04","499.99","2093158.1359999678","Lemon 2013"
"Lemon","2013","scooter","2017-08-06 20:15:33","399.992","2093558.127999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-07 11:31:08","499.99","2094058.117999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-07 11:52:05","499.99","2094558.1079999679","Lemon 2013"
"Lemon","2013","scooter","2017-08-07 12:42:55","499.99","2095058.0979999679","Lemon 2013"
"Lemon","2013","scooter","2017-08-07 14:18:19","499.99","2095558.0879999679","Lemon 2013"
"Lemon","2013","scooter","2017-08-07 20:05:53","499.99","2096058.0779999678","Lemon 2013"
"Lemon","2013","scooter","2017-08-07 20:17:43","449.99100000000004","2096508.0689999678","Lemon 2013"
"Lemon","2013","scooter","2017-08-08 01:43:13","499.99","2097008.0589999678","Lemon 2013"
"Lemon","2013","scooter","2017-08-08 08:56:05","499.99","2097508.048999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-08 12:20:20","499.99","2098008.038999968","Lemon 2013"
"Lemon","2013","scooter","2017-08-08 17:01:23","499.99","2098508.0289999684","Lemon 2013"
"Lemon","2013","scooter","2017-08-08 18:40:23","449.99100000000004","2098958.0199999684","Lemon 2013"
"Lemon","2013","scooter","2017-08-08 18:53:06","449.99100000000004","2099408.0109999683","Lemon 2013"
"Lemon","2013","scooter","2017-08-08 22:53:23","399.992","2099808.0029999684","Lemon 2013"
"Lemon","2013","scooter","2017-08-09 02:16:08","499.99","2100307.9929999686","Lemon 2013"
"Lemon","2013","scooter","2017-08-09 06:58:09","499.99","2100807.982999969","Lemon 2013"
"Lemon","2013","scooter","2017-08-09 15:28:30","449.99100000000004","2101257.9739999687","Lemon 2013"
"Lemon","2013","scooter","2017-08-10 00:33:37","499.99","2101757.963999969","Lemon 2013"
"Lemon","2013","scooter","2017-08-10 04:15:11","399.992","2102157.955999969","Lemon 2013"
"Lemon","2013","scooter","2017-08-10 06:08:44","499.99","2102657.9459999693","Lemon 2013"
"Lemon","2013","scooter","2017-08-10 06:22:47","499.99","2103157.9359999695","Lemon 2013"
"Lemon","2013","scooter","2017-08-10 17:50:24","499.99","2103657.9259999697","Lemon 2013"
"Lemon","2013","scooter","2017-08-10 23:37:09","449.99100000000004","2104107.9169999696","Lemon 2013"
"Lemon","2013","scooter","2017-08-11 03:13:31","449.99100000000004","2104557.9079999696","Lemon 2013"
"Lemon","2013","scooter","2017-08-11 06:05:23","399.992","2104957.8999999696","Lemon 2013"
"Lemon","2013","scooter","2017-08-11 14:22:39","499.99","2105457.88999997","Lemon 2013"
"Lemon","2013","scooter","2017-08-11 14:25:18","499.99","2105957.87999997","Lemon 2013"
"Lemon","2013","scooter","2017-08-11 16:42:29","499.99","2106457.8699999703","Lemon 2013"
"Lemon","2013","scooter","2017-08-12 03:46:44","449.99100000000004","2106907.86099997","Lemon 2013"
"Lemon","2013","scooter","2017-08-12 08:09:03","499.99","2107407.8509999705","Lemon 2013"
"Lemon","2013","scooter","2017-08-12 22:57:22","499.99","2107907.8409999707","Lemon 2013"
"Lemon","2013","scooter","2017-08-14 15:34:25","499.99","2108407.830999971","Lemon 2013"
"Lemon","2013","scooter","2017-08-14 15:56:06","499.99","2108907.820999971","Lemon 2013"
"Lemon","2013","scooter","2017-08-15 00:09:01","499.99","2109407.8109999713","Lemon 2013"
"Lemon","2013","scooter","2017-08-15 09:50:28","399.992","2109807.8029999714","Lemon 2013"
"Lemon","2013","scooter","2017-08-15 11:41:47","399.992","2110207.7949999715","Lemon 2013"
"Lemon","2013","scooter","2017-08-15 15:24:31","399.992","2110607.7869999716","Lemon 2013"
"Lemon","2013","scooter","2017-08-15 16:37:20","499.99","2111107.776999972","Lemon 2013"
"Lemon","2013","scooter","2017-08-15 20:15:22","499.99","2111607.766999972","Lemon 2013"
"Lemon","2013","scooter","2017-08-15 21:49:06","499.99","2112107.7569999723","Lemon 2013"
"Lemon","2013","scooter","2017-08-16 01:45:53","399.992","2112507.7489999724","Lemon 2013"
"Lemon","2013","scooter","2017-08-16 03:52:56","399.992","2112907.7409999724","Lemon 2013"
"Lemon","2013","scooter","2017-08-16 17:30:09","499.99","2113407.7309999727","Lemon 2013"
"Lemon","2013","scooter","2017-08-17 01:32:15","399.992","2113807.7229999728","Lemon 2013"
"Lemon","2013","scooter","2017-08-17 04:06:22","449.99100000000004","2114257.7139999727","Lemon 2013"
"Lemon","2013","scooter","2017-08-17 05:26:59","499.99","2114757.703999973","Lemon 2013"
"Lemon","2013","scooter","2017-08-17 07:21:24","499.99","2115257.693999973","Lemon 2013"
"Lemon","2013","scooter","2017-08-17 12:12:16","449.99100000000004","2115707.684999973","Lemon 2013"
"Lemon","2013","scooter","2017-08-17 16:13:15","499.99","2116207.6749999733","Lemon 2013"
"Lemon","2013","scooter","2017-08-18 03:43:45","499.99","2116707.6649999735","Lemon 2013"
"Lemon","2013","scooter","2017-08-18 06:38:32","499.99","2117207.6549999737","Lemon 2013"
"Lemon","2013","scooter","2017-08-18 09:35:31","499.99","2117707.644999974","Lemon 2013"
"Lemon","2013","scooter","2017-08-18 10:14:10","399.992","2118107.636999974","Lemon 2013"
"Lemon","2013","scooter","2017-08-18 18:57:05","499.99","2118607.6269999743","Lemon 2013"
"Lemon","2013","scooter","2017-08-19 10:54:23","449.99100000000004","2119057.617999974","Lemon 2013"
"Lemon","2013","scooter","2017-08-19 13:23:28","499.99","2119557.6079999744","Lemon 2013"
"Lemon","2013","scooter","2017-08-19 15:21:46","499.99","2120057.5979999746","Lemon 2013"
"Lemon","2013","scooter","2017-08-19 17:42:29","449.99100000000004","2120507.5889999745","Lemon 2013"
"Lemon","2013","scooter","2017-08-20 09:01:52","499.99","2121007.5789999748","Lemon 2013"
"Lemon","2013","scooter","2017-08-20 09:37:47","499.99","2121507.568999975","Lemon 2013"
"Lemon","2013","scooter","2017-08-20 10:08:36","499.99","2122007.558999975","Lemon 2013"
"Lemon","2013","scooter","2017-08-20 10:23:20","499.99","2122507.5489999754","Lemon 2013"
"Lemon","2013","scooter","2017-08-20 13:55:11","499.99","2123007.5389999757","Lemon 2013"
"Lemon","2013","scooter","2017-08-20 19:30:11","499.99","2123507.528999976","Lemon 2013"
"Lemon","2013","scooter","2017-08-20 19:45:08","499.99","2124007.518999976","Lemon 2013"
"Lemon","2013","scooter","2017-08-20 20:26:21","499.99","2124507.5089999763","Lemon 2013"
"Lemon","2013","scooter","2017-08-20 20:43:23","449.99100000000004","2124957.4999999763","Lemon 2013"
"Lemon","2013","scooter","2017-08-20 21:21:43","499.99","2125457.4899999765","Lemon 2013"
"Lemon","2013","scooter","2017-08-21 04:40:36","499.99","2125957.4799999767","Lemon 2013"
"Lemon","2013","scooter","2017-08-21 07:46:31","499.99","2126457.469999977","Lemon 2013"
"Lemon","2013","scooter","2017-08-21 08:11:24","499.99","2126957.459999977","Lemon 2013"
"Lemon","2013","scooter","2017-08-22 00:11:10","499.99","2127457.4499999774","Lemon 2013"
"Lemon","2013","scooter","2017-08-22 08:29:00","499.99","2127957.4399999776","Lemon 2013"
"Lemon","2013","scooter","2017-08-22 09:27:20","499.99","2128457.429999978","Lemon 2013"
"Lemon","2013","scooter","2017-08-22 15:44:33","499.99","2128957.419999978","Lemon 2013"
"Lemon","2013","scooter","2017-08-22 15:53:05","499.99","2129457.4099999783","Lemon 2013"
"Lemon","2013","scooter","2017-08-22 20:29:24","499.99","2129957.3999999785","Lemon 2013"
"Lemon","2013","scooter","2017-08-22 20:31:50","499.99","2130457.3899999787","Lemon 2013"
"Lemon","2013","scooter","2017-08-22 23:33:49","499.99","2130957.379999979","Lemon 2013"
"Lemon","2013","scooter","2017-08-23 00:41:11","499.99","2131457.369999979","Lemon 2013"
"Lemon","2013","scooter","2017-08-23 14:07:14","499.99","2131957.3599999794","Lemon 2013"
"Lemon","2013","scooter","2017-08-24 00:11:26","499.99","2132457.3499999796","Lemon 2013"
"Lemon","2013","scooter","2017-08-24 04:38:27","499.99","2132957.33999998","Lemon 2013"
"Lemon","2013","scooter","2017-08-24 06:55:20","499.99","2133457.32999998","Lemon 2013"
"Lemon","2013","scooter","2017-08-24 07:17:15","499.99","2133957.3199999803","Lemon 2013"
"Lemon","2013","scooter","2017-08-24 10:16:06","499.99","2134457.3099999805","Lemon 2013"
"Lemon","2013","scooter","2017-08-24 15:30:10","499.99","2134957.2999999807","Lemon 2013"
"Lemon","2013","scooter","2017-08-25 00:52:19","399.992","2135357.291999981","Lemon 2013"
"Lemon","2013","scooter","2017-08-25 09:48:14","499.99","2135857.281999981","Lemon 2013"
"Lemon","2013","scooter","2017-08-25 11:32:08","399.992","2136257.273999981","Lemon 2013"
"Lemon","2013","scooter","2017-08-25 21:13:58","499.99","2136757.2639999813","Lemon 2013"
"Lemon","2013","scooter","2017-08-25 22:10:54","449.99100000000004","2137207.2549999813","Lemon 2013"
"Lemon","2013","scooter","2017-08-26 05:50:45","449.99100000000004","2137657.245999981","Lemon 2013"
"Lemon","2013","scooter","2017-08-26 07:21:46","499.99","2138157.2359999814","Lemon 2013"
"Lemon","2013","scooter","2017-08-26 16:23:18","499.99","2138657.2259999816","Lemon 2013"
"Lemon","2013","scooter","2017-08-26 18:09:26","499.99","2139157.215999982","Lemon 2013"
"Lemon","2013","scooter","2017-08-27 08:06:17","499.99","2139657.205999982","Lemon 2013"
"Lemon","2013","scooter","2017-08-27 09:34:58","499.99","2140157.1959999823","Lemon 2013"
"Lemon","2013","scooter","2017-08-27 11:58:31","499.99","2140657.1859999825","Lemon 2013"
"Lemon","2013","scooter","2017-08-27 12:49:59","399.992","2141057.1779999826","Lemon 2013"
"Lemon","2013","scooter","2017-08-27 18:32:07","399.992","2141457.1699999827","Lemon 2013"
"Lemon","2013","scooter","2017-08-27 22:42:21","499.99","2141957.159999983","Lemon 2013"
"Lemon","2013","scooter","2017-08-27 23:15:03","449.99100000000004","2142407.150999983","Lemon 2013"
"Lemon","2013","scooter","2017-08-28 11:40:05","499.99","2142907.140999983","Lemon 2013"
"Lemon","2013","scooter","2017-08-28 15:02:58","499.99","2143407.1309999833","Lemon 2013"
"Lemon","2013","scooter","2017-08-28 21:16:28","499.99","2143907.1209999835","Lemon 2013"
"Lemon","2013","scooter","2017-08-29 21:00:54","499.99","2144407.1109999837","Lemon 2013"
"Lemon","2013","scooter","2017-08-29 21:14:20","399.992","2144807.102999984","Lemon 2013"
"Lemon","2013","scooter","2017-08-29 22:43:44","449.99100000000004","2145257.0939999837","Lemon 2013"
"Lemon","2013","scooter","2017-08-29 23:57:16","399.992","2145657.085999984","Lemon 2013"
"Lemon","2013","scooter","2017-08-30 00:58:58","499.99","2146157.075999984","Lemon 2013"
"Lemon","2013","scooter","2017-08-30 02:43:11","499.99","2146657.0659999843","Lemon 2013"
"Lemon","2013","scooter","2017-08-30 03:10:46","499.99","2147157.0559999845","Lemon 2013"
"Lemon","2013","scooter","2017-08-30 03:12:50","449.99100000000004","2147607.0469999844","Lemon 2013"
"Lemon","2013","scooter","2017-08-30 04:25:46","449.99100000000004","2148057.0379999843","Lemon 2013"
"Lemon","2013","scooter","2017-08-30 05:07:48","399.992","2148457.0299999844","Lemon 2013"
"Lemon","2013","scooter","2017-08-30 15:40:31","499.99","2148957.0199999847","Lemon 2013"
"Lemon","2013","scooter","2017-08-30 20:57:24","499.99","2149457.009999985","Lemon 2013"
"Lemon","2013","scooter","2017-08-30 23:14:07","499.99","2149956.999999985","Lemon 2013"
"Lemon","2013","scooter","2017-08-31 04:57:43","499.99","2150456.9899999853","Lemon 2013"
"Lemon","2013","scooter","2017-08-31 18:06:54","499.99","2150956.9799999855","Lemon 2013"
"Lemon","2013","scooter","2017-08-31 18:27:09","499.99","2151456.969999986","Lemon 2013"
"Lemon","2013","scooter","2017-09-01 00:29:15","449.99100000000004","2151906.9609999857","Lemon 2013"
"Lemon","2013","scooter","2017-09-01 01:28:59","499.99","2152406.950999986","Lemon 2013"
"Lemon","2013","scooter","2017-09-01 12:44:46","499.99","2152906.940999986","Lemon 2013"
"Lemon","2013","scooter","2017-09-01 15:22:24","449.99100000000004","2153356.931999986","Lemon 2013"
"Lemon","2013","scooter","2017-09-01 16:11:11","499.99","2153856.9219999863","Lemon 2013"
"Lemon","2013","scooter","2017-09-01 17:02:30","499.99","2154356.9119999865","Lemon 2013"
"Lemon","2013","scooter","2017-09-02 02:58:17","499.99","2154856.9019999867","Lemon 2013"
"Lemon","2013","scooter","2017-09-02 04:15:15","499.99","2155356.891999987","Lemon 2013"
"Lemon","2013","scooter","2017-09-02 05:31:40","449.99100000000004","2155806.882999987","Lemon 2013"
"Lemon","2013","scooter","2017-09-02 06:42:30","499.99","2156306.872999987","Lemon 2013"
"Lemon","2013","scooter","2017-09-02 09:46:20","399.992","2156706.864999987","Lemon 2013"
"Lemon","2013","scooter","2017-09-02 10:48:57","499.99","2157206.8549999874","Lemon 2013"
"Lemon","2013","scooter","2017-09-02 14:36:33","499.99","2157706.8449999876","Lemon 2013"
"Lemon","2013","scooter","2017-09-02 16:06:56","499.99","2158206.834999988","Lemon 2013"
"Lemon","2013","scooter","2017-09-02 23:45:35","499.99","2158706.824999988","Lemon 2013"
"Lemon","2013","scooter","2017-09-03 12:51:10","499.99","2159206.8149999883","Lemon 2013"
"Lemon","2013","scooter","2017-09-03 14:01:22","499.99","2159706.8049999885","Lemon 2013"
"Lemon","2013","scooter","2017-09-03 18:25:34","399.992","2160106.7969999886","Lemon 2013"
"Lemon","2013","scooter","2017-09-03 23:42:52","499.99","2160606.786999989","Lemon 2013"
"Lemon","2013","scooter","2017-09-04 05:04:03","499.99","2161106.776999989","Lemon 2013"
"Lemon","2013","scooter","2017-09-04 06:48:56","499.99","2161606.7669999893","Lemon 2013"
"Lemon","2013","scooter","2017-09-04 07:41:00","499.99","2162106.7569999895","Lemon 2013"
"Lemon","2013","scooter","2017-09-04 13:34:34","499.99","2162606.7469999897","Lemon 2013"
"Lemon","2013","scooter","2017-09-04 13:43:51","499.99","2163106.73699999","Lemon 2013"
"Lemon","2013","scooter","2017-09-04 15:12:25","499.99","2163606.72699999","Lemon 2013"
"Lemon","2013","scooter","2017-09-05 03:47:33","449.99100000000004","2164056.71799999","Lemon 2013"
"Lemon","2013","scooter","2017-09-05 05:13:15","499.99","2164556.7079999903","Lemon 2013"
"Lemon","2013","scooter","2017-09-05 12:31:54","449.99100000000004","2165006.6989999902","Lemon 2013"
"Lemon","2013","scooter","2017-09-05 12:49:03","499.99","2165506.6889999905","Lemon 2013"
"Lemon","2013","scooter","2017-09-05 23:29:11","449.99100000000004","2165956.6799999904","Lemon 2013"
"Lemon","2013","scooter","2017-09-06 17:32:50","499.99","2166456.6699999906","Lemon 2013"
"Lemon","2013","scooter","2017-09-06 19:59:17","399.992","2166856.6619999907","Lemon 2013"
"Lemon","2013","scooter","2017-09-07 05:29:31","399.992","2167256.653999991","Lemon 2013"
"Lemon","2013","scooter","2017-09-07 10:14:46","449.99100000000004","2167706.6449999907","Lemon 2013"
"Lemon","2013","scooter","2017-09-07 10:20:52","499.99","2168206.634999991","Lemon 2013"
"Lemon","2013","scooter","2017-09-07 19:54:55","499.99","2168706.624999991","Lemon 2013"
"Lemon","2013","scooter","2017-09-07 23:23:25","499.99","2169206.6149999914","Lemon 2013"
"Lemon","2013","scooter","2017-09-08 01:20:02","399.992","2169606.6069999915","Lemon 2013"
"Lemon","2013","scooter","2017-09-08 02:17:31","449.99100000000004","2170056.5979999914","Lemon 2013"
"Lemon","2013","scooter","2017-09-08 09:34:26","499.99","2170556.5879999916","Lemon 2013"
"Lemon","2013","scooter","2017-09-08 20:07:41","499.99","2171056.577999992","Lemon 2013"
"Lemon","2013","scooter","2017-09-08 22:38:59","399.992","2171456.569999992","Lemon 2013"
"Lemon","2013","scooter","2017-09-09 09:15:11","449.99100000000004","2171906.560999992","Lemon 2013"
"Lemon","2013","scooter","2017-09-09 13:09:37","399.992","2172306.552999992","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 01:45:03","499.99","2172806.542999992","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 01:52:12","399.992","2173206.534999992","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 02:40:25","499.99","2173706.5249999925","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 05:21:39","499.99","2174206.5149999927","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 06:04:40","499.99","2174706.504999993","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 06:15:56","399.992","2175106.496999993","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 09:50:44","499.99","2175606.486999993","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 14:08:09","449.99100000000004","2176056.477999993","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 16:30:35","499.99","2176556.4679999934","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 19:32:00","449.99100000000004","2177006.4589999933","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 19:59:57","449.99100000000004","2177456.449999993","Lemon 2013"
"Lemon","2013","scooter","2017-09-10 21:24:04","449.99100000000004","2177906.440999993","Lemon 2013"
"Lemon","2013","scooter","2017-09-11 03:07:00","499.99","2178406.4309999933","Lemon 2013"
"Lemon","2013","scooter","2017-09-11 09:49:58","499.99","2178906.4209999936","Lemon 2013"
"Lemon","2013","scooter","2017-09-11 17:59:25","449.99100000000004","2179356.4119999935","Lemon 2013"
"Lemon","2013","scooter","2017-09-12 00:30:49","399.992","2179756.4039999936","Lemon 2013"
"Lemon","2013","scooter","2017-09-12 03:20:32","499.99","2180256.393999994","Lemon 2013"
"Lemon","2013","scooter","2017-09-12 07:58:18","449.99100000000004","2180706.3849999937","Lemon 2013"
"Lemon","2013","scooter","2017-09-12 23:17:25","499.99","2181206.374999994","Lemon 2013"
"Lemon","2013","scooter","2017-09-13 01:04:57","499.99","2181706.364999994","Lemon 2013"
"Lemon","2013","scooter","2017-09-13 08:57:37","499.99","2182206.3549999944","Lemon 2013"
"Lemon","2013","scooter","2017-09-13 14:26:38","499.99","2182706.3449999946","Lemon 2013"
"Lemon","2013","scooter","2017-09-13 21:38:05","499.99","2183206.334999995","Lemon 2013"
"Lemon","2013","scooter","2017-09-13 22:05:19","499.99","2183706.324999995","Lemon 2013"
"Lemon","2013","scooter","2017-09-13 22:17:21","399.992","2184106.316999995","Lemon 2013"
"Lemon","2013","scooter","2017-09-14 06:44:37","449.99100000000004","2184556.307999995","Lemon 2013"
"Lemon","2013","scooter","2017-09-14 16:58:09","499.99","2185056.2979999953","Lemon 2013"
"Lemon","2013","scooter","2017-09-15 07:58:01","499.99","2185556.2879999955","Lemon 2013"
"Lemon","2013","scooter","2017-09-15 08:04:58","449.99100000000004","2186006.2789999954","Lemon 2013"
"Lemon","2013","scooter","2017-09-15 09:39:27","499.99","2186506.2689999957","Lemon 2013"
"Lemon","2013","scooter","2017-09-16 02:36:41","499.99","2187006.258999996","Lemon 2013"
"Lemon","2013","scooter","2017-09-16 09:52:23","499.99","2187506.248999996","Lemon 2013"
"Lemon","2013","scooter","2017-09-16 13:34:48","399.992","2187906.240999996","Lemon 2013"
"Lemon","2013","scooter","2017-09-16 16:34:34","399.992","2188306.2329999963","Lemon 2013"
"Lemon","2013","scooter","2017-09-16 20:18:34","399.992","2188706.2249999964","Lemon 2013"
"Lemon","2013","scooter","2017-09-17 09:53:03","449.99100000000004","2189156.2159999963","Lemon 2013"
"Lemon","2013","scooter","2017-09-17 11:25:32","499.99","2189656.2059999965","Lemon 2013"
"Lemon","2013","scooter","2017-09-17 14:12:04","399.992","2190056.1979999966","Lemon 2013"
"Lemon","2013","scooter","2017-09-17 18:22:40","449.99100000000004","2190506.1889999965","Lemon 2013"
"Lemon","2013","scooter","2017-09-17 22:46:36","449.99100000000004","2190956.1799999964","Lemon 2013"
"Lemon","2013","scooter","2017-09-17 23:01:27","499.99","2191456.1699999967","Lemon 2013"
"Lemon","2013","scooter","2017-09-17 23:48:10","499.99","2191956.159999997","Lemon 2013"
"Lemon","2013","scooter","2017-09-18 03:00:17","499.99","2192456.149999997","Lemon 2013"
"Lemon","2013","scooter","2017-09-18 03:37:00","499.99","2192956.1399999973","Lemon 2013"
"Lemon","2013","scooter","2017-09-18 04:12:08","499.99","2193456.1299999976","Lemon 2013"
"Lemon","2013","scooter","2017-09-18 11:49:37","399.992","2193856.1219999976","Lemon 2013"
"Lemon","2013","scooter","2017-09-18 11:51:56","499.99","2194356.111999998","Lemon 2013"
"Lemon","2013","scooter","2017-09-18 14:21:47","499.99","2194856.101999998","Lemon 2013"
"Lemon","2013","scooter","2017-09-18 16:06:25","449.99100000000004","2195306.092999998","Lemon 2013"
"Lemon","2013","scooter","2017-09-19 15:33:05","449.99100000000004","2195756.083999998","Lemon 2013"
"Lemon","2013","scooter","2017-09-19 16:07:46","499.99","2196256.073999998","Lemon 2013"
"Lemon","2013","scooter","2017-09-19 18:20:56","449.99100000000004","2196706.064999998","Lemon 2013"
